Codice,Versione Sigma,Warning,Disciplina,Nome,Link
REG37849,Nuovo,,Peso 3.000Kg,Peso kg 3 CADETTE,https://www.fidal.it/risultati/2025/REG37849/Risultati/Gara204.html
REG37849,Nuovo,,Giavellotto 600g,Giavellotto g 600 CADETTI,https://www.fidal.it/risultati/2025/REG37849/Risultati/Gara304.html
REG37849,Nuovo,,Peso 4.000Kg,Peso kg 4 CADETTI,https://www.fidal.it/risultati/2025/REG37849/Risultati/Gara305.html
REG37745,Nuovo,,Marcia 400m,Marcia 400m EF5-EF8-EM5-EM8,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara201.html
REG37745,Nuovo,,Marcia 800m,Marcia 800m EF10-EM10,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara202.html
REG37745,Nuovo,,Marcia 2000m,Marcia 2000m RF,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara203.html
REG37745,Nuovo,,Marcia 2000m,Marcia 2000m RM,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara204.html
REG37745,Nuovo,,Marcia 3000m,Marcia 3000m CF,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara205.html
REG37745,Nuovo,,Marcia 3000m,Marcia 3000m CM,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara206.html
REG37745,Nuovo,,Marcia 5000m,Marcia 5000m A/J/P/SF 23-99,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara207.html
REG37745,Nuovo,,Marcia 5000m,Marcia 5000m A/J/P/SM 23-99,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara208.html
REG37745,Nuovo,,Peso 2.000Kg,Peso kg 2 SF75+,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara131.html
REG37745,Nuovo,,Peso 3.000Kg,Peso kg 3 SF50-55-60-65-70,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara132.html
REG37745,Nuovo,,Peso 3.000Kg,Peso kg 3 SM80+,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara134.html
REG37745,Nuovo,,Peso 4.000Kg,Peso kg 4 SM70-75,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara135.html
REG37745,Nuovo,,Peso 5.000Kg,Peso kg 5 SM60-65,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara136.html
REG37745,Nuovo,,Peso 6.000Kg,Peso kg 6 SM50-55,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara137.html
REG37745,Nuovo,,Peso 7.260Kg,Peso kg 7.260 SM35-40-45,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara138.html
REG37745,Nuovo,,Martello Master,Martello kg 2 SF75+,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara141.html
REG37745,Nuovo,,Martello Master,Martello kg 3 SF50-55-60-65-70,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara142.html
REG37745,Nuovo,,Martello Master,Martello kg 4 SF35-40-45,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara143.html
REG37745,Nuovo,,Martello Master,Martello kg 3 SM80+,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara144.html
REG37745,Nuovo,,Martello Master,Martello kg 4 SM70-75,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara145.html
REG37745,Nuovo,,Martello Master,Martello kg 5 SM60-65,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara146.html
REG37745,Nuovo,,Martello Master,Martello kg 6 SM50-55,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara147.html
REG37745,Nuovo,,maniglia,M.Maniglia C kg 5.45 SF60-65-70,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara152.html
REG37745,Nuovo,,maniglia,M.Maniglia C kg 7.26 SF50-55,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara153.html
REG37745,Nuovo,,maniglia,M.Maniglia C kg 7.26 SM70-75,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara156.html
REG37745,Nuovo,,maniglia,M.Maniglia C kg 9.08 SM60-65,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara157.html
REG37745,Nuovo,,maniglia,M.Maniglia C kg 11.34 SM50-55,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara158.html
REG37745,Nuovo,,maniglia,M.Maniglia C kg 15.88 SM35-40-45,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara159.html
REG37745,Nuovo,,Disco Master,Disco kg 1 SF35/SF70,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara162.html
REG37745,Nuovo,,Disco Master,Disco kg 1 SM60+,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara163.html
REG37745,Nuovo,,Disco 1.5Kg,Disco kg 1.5 SM50-55,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara164.html
REG37745,Nuovo,,Disco Master,Disco kg 2 SM35-40-45,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara165.html
REG37745,Nuovo,,Giavellotto 400g,Giavellotto g 400 SF75+,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara171.html
REG37745,Nuovo,,Giavellotto 500g,Giavellotto g 500 SF50/SF70,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara172.html
REG37745,Nuovo,,Giavellotto 500g,Giavellotto g 500 SM70-75,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara175.html
REG37745,Nuovo,,Giavellotto 600g,Giavellotto g 600 SM60-65,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara176.html
REG37745,Nuovo,,Giavellotto 700g,Giavellotto g 700 SM50-55,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara177.html
REG37745,Nuovo,,Giavellotto 800g,Giavellotto g 800 SM35-40-45,https://www.fidal.it/risultati/2025/REG37745/Risultati/Gara178.html
REG37555,Nuovo,,60m,60m CADETTI EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara001.html
REG37555,Nuovo,,60 Hs h84,60Hs H84-8.50 CADETTI EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara022.html
REG37555,Nuovo,,60m,60m CADETTE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara051.html
REG37555,Nuovo,,60 Hs h76,60Hs H76-8.00 CADETTE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara072.html
REG37555,Nuovo,,60m,60m APS UOMINI EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara101.html
REG37555,Nuovo,,60 Hs h100,60Hs H100 JUNIORES M EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara123.html
REG37555,Nuovo,,60 Hs h106,60Hs H106 P/S UOMINI EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara124.html
REG37555,Nuovo,,60m,60m AJPS DONNE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara150.html
REG37555,Nuovo,,60 Hs h76,60Hs H76-8.50 ALLIEVE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara151.html
REG37555,Nuovo,,60 Hs h84,60Hs H84-8.50 JPS DONNE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara153.html
REG37555,Nuovo,,1000m,1000m PM ALLIEVI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara209.html
REG37555,Nuovo,,60 Hs h91,60Hs H91-9.14 PM ALLIEVI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara220.html
REG37555,Nuovo,,800m,800m PM ALLIEVE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara308.html
REG37555,Nuovo,,60 Hs h76,60Hs H76-8.50 PM ALLIEVE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara322.html
REG37555,Nuovo,,Salto in alto,Salto in alto PM ALLIEVI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara226.html
REG37555,Nuovo,,Salto in lungo,Salto in lungo PM ALLIEVI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara228.html
REG37555,Nuovo,,Salto in alto,Salto in alto PM ALLIEVE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara326.html
REG37555,Nuovo,,Salto in lungo,Salto in lungo PM ALLIEVE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara328.html
REG37555,Nuovo,,Salto triplo,Salto triplo DONNE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara729.html
REG37555,Nuovo,non conosco la massa,Martello,Martello kg 4 CADETTI EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara030.html
REG37555,Nuovo,,Peso 5.000Kg,Peso kg 5 PM ALLIEVI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara231.html
REG37555,Nuovo,,Peso 3.000Kg,Peso kg 3 PM ALLIEVE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara331.html
REG37555,Nuovo,,Peso 5.000Kg,Peso kg 5 ALLIEVI EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara431.html
REG37555,Nuovo,,Disco 1.750Kg,Disco kg 1.750 GIOVANILI UOMINI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara432.html
REG37555,Nuovo,non conosco la massa,Martello,Martello kg 6 GIOVANILI UOMINI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara433.html
REG37555,Nuovo,"sus, ho trovato tanti i pattern",Giavellotto 800g,Giavellotto g 800 GIOVANILI UOMINI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara434.html
REG37555,Nuovo,non conosco la massa,Disco,Disco kg 1 GIOVANILI DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara532.html
REG37555,Nuovo,non conosco la massa,Martello,Martello kg 4 GIOVANILI DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara533.html
REG37555,Nuovo,"sus, ho trovato tanti i pattern",Giavellotto 600g,Giavellotto g 600 GIOVANILI DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara534.html
REG37555,Nuovo,,Peso 6.000Kg,Peso kg 6 JUNORES M,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara630.html
REG37555,Nuovo,non conosco la massa,Disco,Disco kg 2 P/S UOMINI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara632.html
REG37555,Nuovo,,Martello 7.260Kg,Martello kg 7.260 P/S UOMINI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara633.html
REG37555,Nuovo,,Giavellotto 800g,Giavellotto g 800 P/S UOMINI,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara634.html
REG37555,Nuovo,,Peso 3.000Kg,Peso kg 3 ALLIEVE EXTRA,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara730.html
REG37555,Nuovo,,Peso 4.000Kg,Peso kg 4 EXTRA DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara731.html
REG37555,Nuovo,non conosco la massa,Disco,Disco kg 1 P/S DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara732.html
REG37555,Nuovo,non conosco la massa,Martello,Martello kg 4 P/S DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara733.html
REG37555,Nuovo,,Giavellotto 600g,Giavellotto g 600 P/S DONNE,https://www.fidal.it/risultati/2025/REG37555/Risultati/Gara734.html
REG37555,Nuovo,,prove multiple,PENTATHLON I/O ALLIEVI,https://www.fidal.it/risultati/2025/REG37555/Risultati/RisPM950.html
REG37555,Nuovo,,prove multiple,PENTATHLON I/O ALLIEVE,https://www.fidal.it/risultati/2025/REG37555/Risultati/RisPM955.html
REG37553,Nuovo,,80m,80m CADETTI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara402.html
REG37553,Nuovo,,600m,600m CADETTI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara407.html
REG37553,Nuovo,,80m,80m CADETTE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara502.html
REG37553,Nuovo,,600m,600m CADETTE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara507.html
REG37553,Nuovo,,400m,400m UOMINI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara706.html
REG37553,Nuovo,,600m,600m UOMINI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara708.html
REG37553,Nuovo,,1500m,1500m UOMINI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara711.html
REG37553,Nuovo,,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara760.html
REG37553,Nuovo,,400m,400m DONNE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara806.html
REG37553,Nuovo,,800m,800m DONNE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara808.html
REG37553,Nuovo,,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara860.html
REG37553,Nuovo,,Salto in alto,Salto in alto CADETTI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara426.html
REG37553,Nuovo,,Salto in lungo,Salto in lungo CADETTI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara428.html
REG37553,Nuovo,,Salto in alto,Salto in alto CADETTE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara526.html
REG37553,Nuovo,,Salto in lungo,Salto in lungo CADETTE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara528.html
REG37553,Nuovo,,Salto in alto,Salto in alto UOMINI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara726.html
REG37553,Nuovo,,Salto in alto,Salto in alto DONNE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara826.html
REG37553,Nuovo,,Peso 4.000Kg,Peso kg 4 CADETTI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara431.html
REG37553,Nuovo,,Peso 3.000Kg,Peso kg 3 CADETTE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara531.html
REG37553,Nuovo,,Peso 5.000Kg,Peso kg 5 ALLIEVI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara729.html
REG37553,Nuovo,,Peso 6.000Kg,Peso kg 6 JUNIORES M,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara730.html
REG37553,Nuovo,,Peso 7.260Kg,Peso kg 7.260 UOMINI,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara731.html
REG37553,Nuovo,,Peso 3.000Kg,Peso kg 3  ALLIEVE,https://www.fidal.it/risultati/2025/REG37553/Risultati/Gara830.html
REG37943,Nuovo,non conosco la massa,Disco,001 - Disco kg 2 SM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara001.html
REG37943,Nuovo,,Disco 1.5Kg,002 - Disco kg 1.5 FISDIR,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara002.html
REG37943,Nuovo,,Disco 1.750Kg,003 -  Disco kg 1.750 AM/JM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara003.html
REG37943,Nuovo,non conosco la massa,Disco,103 - Disco kg 1 AF/JF,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara103.html
REG37943,Nuovo,,Martello 7.260Kg,201 - Martello kg 7.260 SM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara201.html
REG37943,Nuovo,non conosco la massa,Martello,203 - Martello kg 6 AM/JM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara203.html
REG37943,Nuovo,non conosco la massa,Martello,301 - Martello kg 4 SF,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara301.html
REG37943,Nuovo,non conosco la massa,Martello,303 - Martello kg 4 AF/JF,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara303.html
REG37943,Nuovo,,Giavellotto 600g,400 - Giavellotto g 600 FISDIR,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara400.html
REG37943,Nuovo,,Giavellotto 800g,401 - Giavellotto g 800 SM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara401.html
REG37943,Nuovo,,Giavellotto 800g,403 - Giavellotto g 800 AM/JM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara403.html
REG37943,Nuovo,,Giavellotto 600g,503 - Giavellotto g 600 AF/JF,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara503.html
REG37943,Nuovo,,Peso 5.000Kg,601 - Peso kg 5 ALLIEVI,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara601.html
REG37943,Nuovo,,Peso 6.000Kg,602 - Peso kg 6 JUNIORES UOMINI,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara602.html
REG37943,Nuovo,,Peso 7.260Kg,603 - Peso kg 7.260 SM,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara603.html
REG37943,Nuovo,,Peso 3.000Kg,701 - Peso kg 3 ALLIEVE,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara701.html
REG37943,Nuovo,,Peso 4.000Kg,702 - Peso kg 4 DONNE,https://www.fidal.it/risultati/2025/REG37943/Risultati/Gara702.html
REG37837,Nuovo,,"Disco 2,000Kg","Disco/DT Kg 2,000 Assoluti Uomini",https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara032.html
REG37837,Nuovo,,Martello 7.260Kg,Martello/HT Kg 7.260 Assoluti Uomini,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara033.html
REG37837,Nuovo,,Giavellotto 800g,Giavellotto/JT Gr800  Assoluti Uomini,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara034.html
REG37837,Nuovo,,"Disco 1,750Kg","Disco/DT Kg 1,750 Giovanili Jun/All Uomini",https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara035.html
REG37837,Nuovo,,Martello 6.000Kg,Martello/HT Kg 6.000 Giovanili Jun/All Uomini,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara036.html
REG37837,Nuovo,"sus, ho trovato tanti i pattern",Giavellotto 800g,Giavellotto/JT Gr800 Giovanili Jun/All Uomini,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara037.html
REG37837,Nuovo,,Martello 4.000Kg,Martello/HT Kg 4.000 Assoluti Donne,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara133.html
REG37837,Nuovo,"sus, ho trovato tanti i pattern",Giavellotto 600g,Giavellotto/JT Gr600 Giovanili Jun/All Donne,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara137.html
REG37837,Nuovo,,Martello 3.000Kg,Martello/HT Kg 3.000 Allieve,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara139.html
REG37837,Nuovo,,Peso 4.000Kg,Peso/SP Kg 4.000 Cadetti,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara231.html
REG37837,Nuovo,,"Disco 1,500Kg","Disco/DT Kg 1,500 Cadetti",https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara232.html
REG37837,Nuovo,,Giavellotto 600g,Giavellotto/JT Gr600 Cadetti,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara234.html
REG37837,Nuovo,,Peso 3.000Kg,Peso/SP Kg 3.000 Cadette,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara331.html
REG37837,Nuovo,,Martello 3.000Kg,Martello/HT Kg 3.000 Cadette,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara333.html
REG37837,Nuovo,,Giavellotto 400g,Giavellotto/JT Gr400 Cadette,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara334.html
REG37837,Nuovo,,Peso 2.000Kg,Peso/SP Kg 2.000 Ragazzi,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara431.html
REG37837,Nuovo,,Giavellotto 400g,Giavellotto/JT Gr400 Ragazzi,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara434.html
REG37837,Nuovo,,Peso 2.000Kg,Peso/SP Kg 2.000 Ragazze,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara531.html
REG37837,Nuovo,,Giavellotto 400g,Giavellotto/JT Gr400 Ragazze,https://www.fidal.it/risultati/2025/REG37837/Risultati/Gara534.html
REG37907,Nuovo,,Disco 1.750Kg,Disco kg 1.750 A/J UOMINI,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara132.html
REG37907,Nuovo,non conosco la massa,Martello,Martello kg 6 A/J UOMINI,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara133.html
REG37907,Nuovo,,Giavellotto 800g,Giavellotto g 800 A/J UOMINI,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara134.html
REG37907,Nuovo,non conosco la massa,Disco,Disco kg 2 P/S UOMINI,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara232.html
REG37907,Nuovo,,Martello 7.260Kg,Martello kg 7.260 P/S UOMINI,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara233.html
REG37907,Nuovo,,Giavellotto 800g,Giavellotto g 800 P/S UOMINI,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara234.html
REG37907,Nuovo,non conosco la massa,Disco,Disco kg 1 A/J DONNE,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara332.html
REG37907,Nuovo,non conosco la massa,Martello,Martello kg 4 A/J DONNE,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara333.html
REG37907,Nuovo,,Giavellotto 600g,Giavellotto g 600 A/J DONNE,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara334.html
REG37907,Nuovo,non conosco la massa,Disco,Disco kg 1 P/S DONNE,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara432.html
REG37907,Nuovo,non conosco la massa,Martello,Martello kg 4 P/S DONNE,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara433.html
REG37907,Nuovo,,Giavellotto 600g,Giavellotto g 600 P/S DONNE,https://www.fidal.it/risultati/2025/REG37907/Risultati/Gara434.html
REG37646,Nuovo,,Martello 7.260Kg,Martello kg 7.260 Assoluti Maschile,https://www.fidal.it/risultati/2025/REG37646/Risultati/Gara001.html
REG37646,Nuovo,,Martello 6.000Kg,Martello kg 6.000 Giovanile Maschile,https://www.fidal.it/risultati/2025/REG37646/Risultati/Gara004.html
