Codice,Versione Sigma,Warning,Disciplina,Nome,Link
REG19361,Vecchio,,60 Hs h100,60 Hs H 100  JUNIOR UOMINI,https://www.fidal.it/risultati/2019/REG19361/Gara222.htm
REG19361,Vecchio,,60 Hs h106,60 Hs H 106  UOMINI,https://www.fidal.it/risultati/2019/REG19361/Gara223.htm
REG19242,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara001.htm
REG19242,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara006.htm
REG19242,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara009.htm
REG19242,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara101.htm
REG19242,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara106.htm
REG19242,Vecchio,,1000m,1000 metri DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara109.htm
REG19242,Vecchio,,60 Hs h91,60 Hs H 91-9.14 PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2019/REG19242/Gara501.htm
REG19242,Vecchio,,1000m,1000 metri PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2019/REG19242/Gara505.htm
REG19242,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara001.htm
REG19242,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara006.htm
REG19242,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara009.htm
REG19242,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara101.htm
REG19242,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara106.htm
REG19242,Vecchio,,1000m,1000 metri DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara109.htm
REG19242,Vecchio,,60 Hs h91,60 Hs H 91-9.14 PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2019/REG19242/Gara501.htm
REG19242,Vecchio,,1000m,1000 metri PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2019/REG19242/Gara505.htm
REG19242,Vecchio,,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2019/REG19242/Gara028.htm
REG19242,Vecchio,,Salto in alto,Salto triplo/TJ DONNE,https://www.fidal.it/risultati/2019/REG19242/Gara129.htm
REG19242,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2019/REG19242/Gara502.htm
REG19242,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2019/REG19242/Gara504.htm
REG19243,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2019/REG19243/Gara001.htm
REG19243,Vecchio,,600m,600 metri CADETTI,https://www.fidal.it/risultati/2019/REG19243/Gara007.htm
REG19243,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2019/REG19243/Gara101.htm
REG19243,Vecchio,,600m,600 metri CADETTE,https://www.fidal.it/risultati/2019/REG19243/Gara107.htm
REG19243,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2019/REG19243/Gara201.htm
REG19243,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2019/REG19243/Gara301.htm
REG19243,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2019/REG19243/Gara307.htm
REG19243,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2019/REG19243/Gara001.htm
REG19243,Vecchio,,600m,600 metri CADETTI,https://www.fidal.it/risultati/2019/REG19243/Gara007.htm
REG19243,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2019/REG19243/Gara101.htm
REG19243,Vecchio,,600m,600 metri CADETTE,https://www.fidal.it/risultati/2019/REG19243/Gara107.htm
REG19243,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2019/REG19243/Gara201.htm
REG19243,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2019/REG19243/Gara301.htm
REG19243,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2019/REG19243/Gara307.htm
REG19243,Vecchio,,Salto in alto,Salto triplo/TJ CADETTI,https://www.fidal.it/risultati/2019/REG19243/Gara029.htm
REG19243,Vecchio,,Salto in alto,Salto triplo/TJ CADETTE,https://www.fidal.it/risultati/2019/REG19243/Gara129.htm
REG19243,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZI,https://www.fidal.it/risultati/2019/REG19243/Gara228.htm
REG19243,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZE,https://www.fidal.it/risultati/2019/REG19243/Gara328.htm
REG19244,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara004.htm
REG19244,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara008.htm
REG19244,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara020.htm
REG19244,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara021.htm
REG19244,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2019/REG19244/Gara022.htm
REG19244,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara104.htm
REG19244,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara108.htm
REG19244,Vecchio,,60m,60 piani EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara201.htm
REG19244,Vecchio,,60 Hs h106,60 Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara205.htm
REG19244,Vecchio,,1000m,1000 metri EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara207.htm
REG19244,Vecchio,,60m,60 piani EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara301.htm
REG19244,Vecchio,,60 Hs h100,60 Hs H 100 EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara305.htm
REG19244,Vecchio,,1000m,1000 metri EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara307.htm
REG19244,Vecchio,,60 Hs h84,60 Hs H 84-8.50 PENTATHLON DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara401.htm
REG19244,Vecchio,,800m,800 metri PENTATHLON DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara405.htm
REG19244,Vecchio,,60 Hs h76,60 Hs H 76-8.50 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2019/REG19244/Gara501.htm
REG19244,Vecchio,,400m,400 metri PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2019/REG19244/Gara505.htm
REG19244,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara004.htm
REG19244,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara008.htm
REG19244,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara020.htm
REG19244,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara021.htm
REG19244,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2019/REG19244/Gara022.htm
REG19244,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara104.htm
REG19244,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara108.htm
REG19244,Vecchio,,60m,60 piani EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara201.htm
REG19244,Vecchio,,60 Hs h106,60 Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara205.htm
REG19244,Vecchio,,1000m,1000 metri EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara207.htm
REG19244,Vecchio,,60m,60 piani EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara301.htm
REG19244,Vecchio,,60 Hs h100,60 Hs H 100 EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara305.htm
REG19244,Vecchio,,1000m,1000 metri EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara307.htm
REG19244,Vecchio,,60 Hs h84,60 Hs H 84-8.50 PENTATHLON DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara401.htm
REG19244,Vecchio,,800m,800 metri PENTATHLON DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara405.htm
REG19244,Vecchio,,60 Hs h76,60 Hs H 76-8.50 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2019/REG19244/Gara501.htm
REG19244,Vecchio,,400m,400 metri PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2019/REG19244/Gara505.htm
REG19244,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara026.htm
REG19244,Vecchio,,Salto in alto,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara029.htm
REG19244,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara126.htm
REG19244,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara128.htm
REG19244,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara202.htm
REG19244,Vecchio,,Salto in alto,Salto in alto/HJ EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara204.htm
REG19244,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON UOMINI,https://www.fidal.it/risultati/2019/REG19244/Gara206.htm
REG19244,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON JUNIORES M,https://www.fidal.it/risultati/2019/REG19244/Gara302.htm
REG19244,Vecchio,,Salto in alto,Salto in alto/HJ EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2019/REG19244/Gara304.htm
REG19244,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON JUNIORES M,https://www.fidal.it/risultati/2019/REG19244/Gara306.htm
REG19244,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara402.htm
REG19244,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON DONNE,https://www.fidal.it/risultati/2019/REG19244/Gara404.htm
REG19244,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2019/REG19244/Gara502.htm
REG19244,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2019/REG19244/Gara504.htm
REG19245,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara004.htm
REG19245,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara008.htm
REG19245,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara020.htm
REG19245,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara021.htm
REG19245,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2019/REG19245/Gara022.htm
REG19245,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara104.htm
REG19245,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara108.htm
REG19245,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara120.htm
REG19245,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2019/REG19245/Gara121.htm
REG19245,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara004.htm
REG19245,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara008.htm
REG19245,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara020.htm
REG19245,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara021.htm
REG19245,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2019/REG19245/Gara022.htm
REG19245,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara104.htm
REG19245,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara108.htm
REG19245,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara120.htm
REG19245,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2019/REG19245/Gara121.htm
REG19245,Vecchio,,Salto con l'asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara027.htm
REG19245,Vecchio,,Salto in alto,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2019/REG19245/Gara029.htm
REG19245,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara126.htm
REG19245,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2019/REG19245/Gara128.htm
REG19175,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2019/REG19175/Gara201.htm
REG19175,Vecchio,,60 Hs h84,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2019/REG19175/Gara220.htm
REG19175,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2019/REG19175/Gara301.htm
REG19175,Vecchio,,60 Hs h76,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2019/REG19175/Gara320.htm
REG19175,Vecchio,,60m,60 piani ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara401.htm
REG19175,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara420.htm
REG19175,Vecchio,,60m,60 piani ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara501.htm
REG19175,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara520.htm
REG19175,Vecchio,,60m,60 piani J/P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara601.htm
REG19175,Vecchio,,60 Hs h106,60 Hs H 106 P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara620.htm
REG19175,Vecchio,,60 Hs h100,60 Hs H 100 JUNIOR UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara621.htm
REG19175,Vecchio,,60m,60 piani J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara701.htm
REG19175,Vecchio,,60 Hs h84,60 Hs H 84-8.50 J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara720.htm
REG19175,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2019/REG19175/Gara201.htm
REG19175,Vecchio,,60 Hs h84,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2019/REG19175/Gara220.htm
REG19175,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2019/REG19175/Gara301.htm
REG19175,Vecchio,,60 Hs h76,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2019/REG19175/Gara320.htm
REG19175,Vecchio,,60m,60 piani ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara401.htm
REG19175,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara420.htm
REG19175,Vecchio,,60m,60 piani ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara501.htm
REG19175,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara520.htm
REG19175,Vecchio,,60m,60 piani J/P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara601.htm
REG19175,Vecchio,,60 Hs h106,60 Hs H 106 P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara620.htm
REG19175,Vecchio,,60 Hs h100,60 Hs H 100 JUNIOR UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara621.htm
REG19175,Vecchio,,60m,60 piani J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara701.htm
REG19175,Vecchio,,60 Hs h84,60 Hs H 84-8.50 J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara720.htm
REG19175,Vecchio,,Salto in alto,Salto in alto ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara426.htm
REG19175,Vecchio,,Salto con l'asta,Salto con l'asta ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara427.htm
REG19175,Vecchio,,Salto in lungo,Salto in lungo ALLIEVI,https://www.fidal.it/risultati/2019/REG19175/Gara428.htm
REG19175,Vecchio,,Salto in alto,Salto in alto ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara526.htm
REG19175,Vecchio,,Salto con l'asta,Salto con l'asta ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara527.htm
REG19175,Vecchio,,Salto in lungo,Salto in lungo ALLIEVE,https://www.fidal.it/risultati/2019/REG19175/Gara528.htm
REG19175,Vecchio,,Salto in alto,Salto in alto J/P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara626.htm
REG19175,Vecchio,,Salto con l'asta,Salto con l'asta J/P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara627.htm
REG19175,Vecchio,,Salto in lungo,Salto in lungo J/P/S UOMINI,https://www.fidal.it/risultati/2019/REG19175/Gara628.htm
REG19175,Vecchio,,Salto in alto,Salto in alto J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara726.htm
REG19175,Vecchio,,Salto con l'asta,Salto con l'asta J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara727.htm
REG19175,Vecchio,,Salto in lungo,Salto in lungo J/P/S DONNE,https://www.fidal.it/risultati/2019/REG19175/Gara728.htm
REG19477,Vecchio,,Salto in alto,Salto in alto/HJ MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara126.htm
REG19477,Vecchio,,Salto con l'asta,Salto con l'asta/PV MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara127.htm
REG19477,Vecchio,,Salto in lungo,Salto in lungo/LJ MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara128.htm
REG19477,Vecchio,,Salto in alto,Salto triplo/TJ MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara129.htm
REG19477,Vecchio,,Salto in alto,Salto in alto/HJ FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara226.htm
REG19477,Vecchio,,Salto con l'asta,Salto con l'asta/PV FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara227.htm
REG19477,Vecchio,,Salto in lungo,Salto in lungo/LJ FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara228.htm
REG19477,Vecchio,,Salto in alto,Salto triplo/TJ FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara229.htm
REG19477,Vecchio,,Salto in alto,Salto in alto/HJ MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara126.htm
REG19477,Vecchio,,Salto con l'asta,Salto con l'asta/PV MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara127.htm
REG19477,Vecchio,,Salto in lungo,Salto in lungo/LJ MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara128.htm
REG19477,Vecchio,,Salto in alto,Salto triplo/TJ MASCHILE,https://www.fidal.it/risultati/2019/REG19477/Gara129.htm
REG19477,Vecchio,,Salto in alto,Salto in alto/HJ FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara226.htm
REG19477,Vecchio,,Salto con l'asta,Salto con l'asta/PV FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara227.htm
REG19477,Vecchio,,Salto in lungo,Salto in lungo/LJ FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara228.htm
REG19477,Vecchio,,Salto in alto,Salto triplo/TJ FEMMINILE,https://www.fidal.it/risultati/2019/REG19477/Gara229.htm
REG19246,Vecchio,,1000m,1000 metri CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara209.htm
REG19246,Vecchio,,60 Hs h84,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara220.htm
REG19246,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara309.htm
REG19246,Vecchio,,60 Hs h76,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara320.htm
REG19246,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2019/REG19246/Gara407.htm
REG19246,Vecchio,,60 Hs h60,60 Hs H 60 RAGAZZI,https://www.fidal.it/risultati/2019/REG19246/Gara420.htm
REG19246,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2019/REG19246/Gara507.htm
REG19246,Vecchio,,60 Hs h60,60 Hs H 60 RAGAZZE,https://www.fidal.it/risultati/2019/REG19246/Gara520.htm
REG19246,Vecchio,,60 Hs h84,60 Hs H 84-8.50 TETRATHLON CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara601.htm
REG19246,Vecchio,,1000m,1000 metri TETRATHLON CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara604.htm
REG19246,Vecchio,,60 Hs h76,60 Hs H 76-8.00 TETRATHLON CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara701.htm
REG19246,Vecchio,,400m,400 metri TETRATHLON CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara704.htm
REG19246,Vecchio,,1000m,1000 metri CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara209.htm
REG19246,Vecchio,,60 Hs h84,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara220.htm
REG19246,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara309.htm
REG19246,Vecchio,,60 Hs h76,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara320.htm
REG19246,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2019/REG19246/Gara407.htm
REG19246,Vecchio,,60 Hs h60,60 Hs H 60 RAGAZZI,https://www.fidal.it/risultati/2019/REG19246/Gara420.htm
REG19246,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2019/REG19246/Gara507.htm
REG19246,Vecchio,,60 Hs h60,60 Hs H 60 RAGAZZE,https://www.fidal.it/risultati/2019/REG19246/Gara520.htm
REG19246,Vecchio,,60 Hs h84,60 Hs H 84-8.50 TETRATHLON CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara601.htm
REG19246,Vecchio,,1000m,1000 metri TETRATHLON CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara604.htm
REG19246,Vecchio,,60 Hs h76,60 Hs H 76-8.00 TETRATHLON CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara701.htm
REG19246,Vecchio,,400m,400 metri TETRATHLON CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara704.htm
REG19246,Vecchio,,Salto in lungo,Salto in lungo/LJ SM35+,https://www.fidal.it/risultati/2019/REG19246/Gara028.htm
REG19246,Vecchio,,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara226.htm
REG19246,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara227.htm
REG19246,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara228.htm
REG19246,Vecchio,,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara326.htm
REG19246,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara327.htm
REG19246,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara328.htm
REG19246,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON CADETTI,https://www.fidal.it/risultati/2019/REG19246/Gara603.htm
REG19246,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON CADETTE,https://www.fidal.it/risultati/2019/REG19246/Gara702.htm
REG19476,Vecchio,,400m,400 metri PENTATHLON AF,https://www.fidal.it/risultati/2019/REG19476/Gara001.htm
REG19476,Vecchio,,60 Hs h76,60 Hs H 76-8.50 PENTATHLON AF,https://www.fidal.it/risultati/2019/REG19476/Gara002.htm
REG19476,Vecchio,,1000m,1000 metri PENTATHLON AM,https://www.fidal.it/risultati/2019/REG19476/Gara006.htm
